order_id,order_date,item_code,quantity,customer_code,staff_id
ODR002464,29/11/2024,PRD0114,3,12699,302
ODR002464,29/11/2024,PRD0025,6,12699,302
ODR002464,29/11/2024,PRD0180,1,12699,302
ODR002465,29/11/2024,PRD0179,1,11653,122
ODR002465,29/11/2024,PRD0180,1,11653,122
ODR002466,29/11/2024,PRD0021,1,12209,122
ODR002466,29/11/2024,PRD0179,2,12209,122
ODR002466,29/11/2024,PRD0168,1,12209,122
ODR002466,29/11/2024,PRD0180,2,12209,122
ODR002467,29/11/2024,PRD0001,1,12700,228
ODR002468,29/11/2024,PRD0001,1,12701,228
ODR002469,29/11/2024,PRD0002,2,12702,228
ODR002469,29/11/2024,PRD0017,2,12702,228
ODR002469,29/11/2024,PRD0064,2,12702,228
ODR002470,29/11/2024,PRD0002,2,12702,228
ODR002470,29/11/2024,PRD0017,2,12702,228
ODR002471,29/11/2024,PRD0040,2,11509,228
ODR002471,29/11/2024,PRD0151,1,11509,228
ODR002471,29/11/2024,PRD0168,1,11509,228
ODR002472,29/11/2024,PRD0179,1,12703,228
ODR002470,29/11/2024,PRD0064,2,12702,228
ODR002473,29/11/2024,PRD0002,2,12702,228
ODR002473,29/11/2024,PRD0017,2,12702,228
ODR002473,29/11/2024,PRD0064,2,12702,228
ODR002473,29/11/2024,PRD0011,1,12702,228
ODR002473,29/11/2024,PRD0114,3,12702,228
ODR002473,29/11/2024,PRD0121,3,12702,228
ODR002473,29/11/2024,PRD0099,1,12702,228
ODR002473,29/11/2024,PRD0072,1,12702,228
ODR002473,29/11/2024,PRD0025,6,12702,228
ODR002474,29/11/2024,PRD0168,1,12704,122
ODR002475,29/11/2024,PRD0087,1,12705,293
ODR002476,29/11/2024,PRD0021,2,11366,122
ODR002476,29/11/2024,PRD0087,3,11366,122
ODR002476,29/11/2024,PRD0179,1,11366,122
ODR002476,29/11/2024,PRD0012,3,11366,122
ODR002476,29/11/2024,PRD0180,1,11366,122
ODR002477,29/11/2024,PRD0030,1,12274,122
ODR002477,29/11/2024,PRD0040,1,12274,122
ODR002477,29/11/2024,PRD0001,1,12274,122
ODR002477,29/11/2024,PRD0044,1,12274,122
ODR002477,29/11/2024,PRD0179,1,12274,122
ODR002478,29/11/2024,PRD0087,3,11496,234
ODR002478,29/11/2024,PRD0001,2,11496,234
ODR002478,29/11/2024,PRD0021,1,11496,234
ODR002479,29/11/2024,PRD0168,1,12706,293
ODR002479,29/11/2024,PRD0011,1,12706,293
ODR002479,29/11/2024,PRD0072,1,12706,293
ODR002479,29/11/2024,PRD0099,1,12706,293
ODR002479,29/11/2024,PRD0121,3,12706,293
ODR002479,29/11/2024,PRD0114,3,12706,293
ODR002479,29/11/2024,PRD0025,6,12706,293
ODR002480,29/11/2024,PRD0168,1,12707,293
ODR002480,29/11/2024,PRD0011,1,12707,293
ODR002481,29/11/2024,PRD0168,1,11194,280
ODR002482,29/11/2024,PRD0168,1,11094,280
ODR002482,29/11/2024,PRD0179,1,11094,280
ODR002482,29/11/2024,PRD0180,1,11094,280
ODR002483,29/11/2024,PRD0168,1,12708,280
ODR002484,29/11/2024,PRD0001,1,12709,280
ODR002485,29/11/2024,PRD0179,1,12710,280
ODR002485,29/11/2024,PRD0180,1,12710,280
ODR002485,29/11/2024,PRD0012,2,12710,280
ODR002485,29/11/2024,PRD0002,1,12710,280
ODR002485,29/11/2024,PRD0064,1,12710,280
ODR002485,29/11/2024,PRD0017,1,12710,280
ODR002485,29/11/2024,PRD0042,1,12710,280
ODR002485,29/11/2024,PRD0052,1,12710,280
ODR002477,29/11/2024,PRD0041,2,12274,122
ODR002477,29/11/2024,PRD0180,1,12274,122
ODR002477,29/11/2024,PRD0023,1,12274,122
ODR002477,29/11/2024,PRD0017,1,12274,122
ODR002477,29/11/2024,PRD0072,1,12274,122
ODR002477,29/11/2024,PRD0166,1,12274,122
ODR002486,29/11/2024,PRD0001,1,12711,228
ODR002485,29/11/2024,PRD0011,1,12710,280
ODR002485,29/11/2024,PRD0072,1,12710,280
ODR002485,29/11/2024,PRD0025,6,12710,280
ODR002487,30/11/2024,PRD0179,3,12712,234
ODR002487,30/11/2024,PRD0180,3,12712,234
ODR002487,30/11/2024,PRD0021,1,12712,234
ODR002488,30/11/2024,PRD0013,1,12677,300
ODR002489,30/11/2024,PRD0168,1,12713,292
ODR002489,30/11/2024,PRD0011,1,12713,292
ODR002489,30/11/2024,PRD0114,3,12713,292
ODR002489,30/11/2024,PRD0121,3,12713,292
ODR002489,30/11/2024,PRD0072,1,12713,292
ODR002489,30/11/2024,PRD0099,1,12713,292
ODR002489,30/11/2024,PRD0025,6,12713,292
ODR002490,30/11/2024,PRD0168,1,11155,280
ODR002491,30/11/2024,PRD0151,1,12714,280
ODR002491,30/11/2024,PRD0011,1,12714,280
ODR002491,30/11/2024,PRD0025,6,12714,280
ODR002491,30/11/2024,PRD0072,1,12714,280
ODR002492,29/11/2024,PRD0001,1,12368,122
ODR002493,29/11/2024,PRD0040,1,12368,122
ODR002488,30/11/2024,PRD0180,1,12677,300
ODR002491,30/11/2024,PRD0099,1,12714,280
ODR002491,30/11/2024,PRD0121,3,12714,280
ODR002491,30/11/2024,PRD0114,3,12714,280
ODR002494,30/11/2024,PRD0188,1,11212,35
ODR002494,30/11/2024,PRD0057,1,11212,35
ODR002495,01/12/2024,PRD0179,2,12033,302
ODR002495,01/12/2024,PRD0040,1,12033,302
ODR002495,01/12/2024,PRD0006,1,12033,302
ODR002495,01/12/2024,PRD0051,3,12033,302
ODR002495,01/12/2024,PRD0042,1,12033,302
ODR002495,01/12/2024,PRD0032,1,12033,302
ODR002495,01/12/2024,PRD0053,1,12033,302
ODR002495,01/12/2024,PRD0180,2,12033,302
ODR002496,01/12/2024,PRD0045,1,12715,302
ODR002496,01/12/2024,PRD0099,1,12715,302
ODR002496,01/12/2024,PRD0072,1,12715,302
ODR002496,01/12/2024,PRD0025,6,12715,302
ODR002496,01/12/2024,PRD0114,3,12715,302
ODR002496,01/12/2024,PRD0121,3,12715,302
ODR002497,01/12/2024,PRD0045,1,12715,302
ODR002497,01/12/2024,PRD0072,1,12715,302
ODR002497,01/12/2024,PRD0114,3,12715,302
ODR002497,01/12/2024,PRD0121,3,12715,302
ODR002498,08/12/2024,PRD0087,1,11987,293
ODR002498,08/12/2024,PRD0053,1,11987,293
ODR002499,08/12/2024,PRD0001,1,11709,293
ODR002499,08/12/2024,PRD0179,1,11709,293
ODR002499,08/12/2024,PRD0180,1,11709,293
ODR002500,10/12/2024,PRD0001,1,12716,228
ODR002459,11/12/2024,PRD0037,1,12664,296
ODR002463,12/12/2024,PRD0180,2,11266,174
ODR002501,12/12/2024,PRD0133,1,12646,302
ODR002501,12/12/2024,PRD0051,1,12646,302
ODR002502,12/12/2024,PRD0179,2,11266,174
ODR002502,12/12/2024,PRD0033,1,11266,174
ODR002502,12/12/2024,PRD0185,1,11266,174
ODR002502,12/12/2024,PRD0001,1,11266,174
ODR002502,12/12/2024,PRD0180,2,11266,174
ODR002503,12/12/2024,PRD0179,2,11266,174
ODR002503,12/12/2024,PRD0033,1,11266,174
ODR002503,12/12/2024,PRD0185,1,11266,174
ODR002503,12/12/2024,PRD0001,1,11266,174
ODR002503,12/12/2024,PRD0180,2,11266,174
ODR002503,12/12/2024,PRD0189,1,11266,174
ODR002504,12/12/2024,PRD0185,1,11807,174
ODR002504,12/12/2024,PRD0102,1,11807,174
ODR002504,12/12/2024,PRD0044,1,11807,174
ODR002504,12/12/2024,PRD0133,2,11807,174
ODR002504,12/12/2024,PRD0039,1,11807,174
ODR002457,11/12/2024,PRD0114,3,12695,296
ODR002457,11/12/2024,PRD0121,3,12695,296
ODR002457,11/12/2024,PRD0099,1,12695,296
ODR002457,11/12/2024,PRD0072,1,12695,296
ODR002457,11/12/2024,PRD0025,6,12695,296
ODR002504,12/12/2024,PRD0189,1,11807,174
ODR002505,12/12/2024,PRD0001,1,12717,293
ODR002506,12/12/2024,PRD0033,1,12191,174
ODR002506,12/12/2024,PRD0021,1,12191,174
ODR002506,12/12/2024,PRD0179,1,12191,174
ODR002506,12/12/2024,PRD0185,1,12191,174
ODR002506,12/12/2024,PRD0180,1,12191,174
ODR002506,12/12/2024,PRD0189,1,12191,174
ODR002507,12/12/2024,PRD0001,1,12718,280
ODR002508,12/12/2024,PRD0002,1,12719,280
ODR002509,12/12/2024,PRD0045,1,12128,296
ODR002510,12/12/2024,PRD0045,1,12720,293
ODR002510,12/12/2024,PRD0011,1,12720,293
ODR002510,12/12/2024,PRD0099,1,12720,293
ODR002510,12/12/2024,PRD0072,1,12720,293
ODR002510,12/12/2024,PRD0114,3,12720,293
ODR002510,12/12/2024,PRD0121,3,12720,293
ODR002510,12/12/2024,PRD0025,6,12720,293
ODR002511,12/12/2024,PRD0059,1,12030,35
ODR002512,12/12/2024,PRD0045,1,12128,296
ODR002513,12/12/2024,PRD0045,1,12128,302
ODR002398,30/11/2024,PRD0180,1,11709,298
ODR002497,01/12/2024,PRD0099,1,12715,302
ODR002497,01/12/2024,PRD0025,6,12715,302
ODR002514,01/12/2024,PRD0045,1,12721,234
ODR002514,01/12/2024,PRD0068,1,12721,234
ODR002514,01/12/2024,PRD0017,1,12721,234
ODR002515,01/12/2024,PRD0045,1,12715,302
ODR002515,01/12/2024,PRD0011,1,12715,302
ODR002515,01/12/2024,PRD0114,3,12715,302
ODR002515,01/12/2024,PRD0121,3,12715,302
ODR002515,01/12/2024,PRD0099,1,12715,302
ODR002515,01/12/2024,PRD0072,1,12715,302
ODR002515,01/12/2024,PRD0025,6,12715,302
ODR002516,01/12/2024,PRD0005,2,12722,302
ODR002516,01/12/2024,PRD0082,2,12722,302
ODR002517,01/12/2024,PRD0045,1,12723,302
ODR002517,01/12/2024,PRD0011,1,12723,302
ODR002517,01/12/2024,PRD0114,3,12723,302
ODR002517,01/12/2024,PRD0121,3,12723,302
ODR002517,01/12/2024,PRD0099,1,12723,302
ODR002517,01/12/2024,PRD0072,1,12723,302
ODR002517,01/12/2024,PRD0025,6,12723,302
ODR002518,01/12/2024,PRD0087,1,12488,35
ODR002518,01/12/2024,PRD0023,1,12488,35
ODR002518,01/12/2024,PRD0017,1,12488,35
ODR002518,01/12/2024,PRD0072,1,12488,35
ODR002519,30/11/2024,PRD0021,1,12657,300
ODR002519,30/11/2024,PRD0011,1,12657,300
ODR002519,30/11/2024,PRD0072,1,12657,300
ODR002519,30/11/2024,PRD0099,1,12657,300
ODR002519,30/11/2024,PRD0114,1,12657,300
ODR002519,30/11/2024,PRD0114,1,12657,300
ODR002519,30/11/2024,PRD0114,1,12657,300
ODR002519,30/11/2024,PRD0121,1,12657,300
ODR002519,30/11/2024,PRD0121,1,12657,300
ODR002519,30/11/2024,PRD0121,1,12657,300
ODR002519,30/11/2024,PRD0184,1,12657,300
ODR002519,30/11/2024,PRD0184,1,12657,300
ODR002519,30/11/2024,PRD0184,1,12657,300
ODR002519,30/11/2024,PRD0184,1,12657,300
ODR002519,30/11/2024,PRD0184,1,12657,300
ODR002519,30/11/2024,PRD0184,1,12657,300
ODR002518,01/12/2024,PRD0166,1,12488,35
ODR002520,01/12/2024,PRD0002,1,12724,298
ODR002520,01/12/2024,PRD0033,1,12724,298
ODR002520,01/12/2024,PRD0168,1,12724,298
ODR002520,01/12/2024,PRD0179,1,12724,298
ODR002520,01/12/2024,PRD0180,1,12724,298
ODR002521,01/12/2024,PRD0001,1,12725,293
ODR002522,01/12/2024,PRD0001,1,12726,298
ODR002523,01/12/2024,PRD0045,1,12727,280
ODR002524,02/12/2024,PRD0032,1,12498,234
ODR002525,12/12/2024,PRD0001,1,12728,296
ODR002525,12/12/2024,PRD0011,1,12728,296
ODR002525,12/12/2024,PRD0114,3,12728,296
ODR002525,12/12/2024,PRD0121,3,12728,296
ODR002525,12/12/2024,PRD0099,1,12728,296
ODR002525,12/12/2024,PRD0072,1,12728,296
ODR002525,12/12/2024,PRD0025,6,12728,296
ODR002526,12/12/2024,PRD0015,1,12729,234
ODR002526,12/12/2024,PRD0017,1,12729,234
ODR002526,12/12/2024,PRD0025,3,12729,234
ODR002526,12/12/2024,PRD0016,5,12729,234
ODR002526,12/12/2024,PRD0068,1,12729,234
ODR002527,13/12/2024,PRD0015,1,12730,234
ODR002527,13/12/2024,PRD0068,1,12730,234
ODR002527,13/12/2024,PRD0017,1,12730,234
ODR002527,13/12/2024,PRD0025,3,12730,234
ODR002528,13/12/2024,PRD0015,1,12729,234
ODR002528,13/12/2024,PRD0017,1,12729,234
ODR002528,13/12/2024,PRD0025,3,12729,234
ODR002528,13/12/2024,PRD0016,5,12729,234
ODR002528,13/12/2024,PRD0068,1,12729,234
ODR002529,13/12/2024,PRD0038,1,12559,122
ODR002529,13/12/2024,PRD0037,1,12559,122
ODR002529,13/12/2024,PRD0141,1,12559,122
ODR002530,13/12/2024,PRD0045,1,12509,302
ODR002530,13/12/2024,PRD0023,1,12509,302
ODR002531,13/12/2024,PRD0027,1,12731,298
ODR002531,13/12/2024,PRD0027,2,12731,298
ODR002532,14/12/2024,PRD0021,1,12732,293
ODR002532,14/12/2024,PRD0045,1,12732,293
ODR002533,14/12/2024,PRD0001,1,12733,280
ODR002534,14/12/2024,PRD0001,10,12734,298
ODR002534,14/12/2024,PRD0087,2,12734,298
ODR002535,14/12/2024,PRD0001,1,12735,293
ODR002535,14/12/2024,PRD0042,1,12735,293
ODR002535,14/12/2024,PRD0021,1,12735,293
ODR002535,14/12/2024,PRD0013,1,12735,293
ODR002535,14/12/2024,PRD0179,1,12735,293
ODR002536,14/12/2024,PRD0001,1,12735,293
ODR002536,14/12/2024,PRD0042,1,12735,293
ODR002536,14/12/2024,PRD0021,1,12735,293
ODR002536,14/12/2024,PRD0013,1,12735,293
ODR002536,14/12/2024,PRD0179,1,12735,293
ODR002537,14/12/2024,PRD0179,1,12735,293
ODR002537,14/12/2024,PRD0180,1,12735,293
ODR002537,14/12/2024,PRD0021,1,12735,293
ODR002537,14/12/2024,PRD0042,1,12735,293
ODR002537,14/12/2024,PRD0013,1,12735,293
ODR002537,14/12/2024,PRD0001,1,12735,293
ODR002538,14/12/2024,PRD0001,1,12736,298
ODR002539,14/12/2024,PRD0179,1,12519,302
ODR002539,14/12/2024,PRD0180,1,12519,302
ODR002530,13/12/2024,PRD0017,1,12509,302
ODR002530,13/12/2024,PRD0072,1,12509,302
ODR002530,13/12/2024,PRD0166,1,12509,302
ODR002540,13/12/2024,PRD0015,1,12737,234
ODR002540,13/12/2024,PRD0068,1,12737,234
ODR002540,13/12/2024,PRD0017,1,12737,234
ODR002540,13/12/2024,PRD0016,5,12737,234
ODR002540,13/12/2024,PRD0025,3,12737,234
ODR002541,13/12/2024,PRD0177,1,12738,174
ODR002541,13/12/2024,PRD0051,1,12738,174
ODR002542,13/12/2024,PRD0051,1,12739,174
ODR002542,13/12/2024,PRD0006,1,12739,174
ODR002543,13/12/2024,PRD0021,1,12740,174
ODR002543,13/12/2024,PRD0011,1,12740,174
ODR002543,13/12/2024,PRD0121,3,12740,174
ODR002543,13/12/2024,PRD0114,3,12740,174
ODR002543,13/12/2024,PRD0099,1,12740,174
ODR002543,13/12/2024,PRD0072,1,12740,174
ODR002543,13/12/2024,PRD0115,6,12740,174
ODR002544,14/12/2024,PRD0168,1,11469,35
ODR002545,14/12/2024,PRD0001,1,12741,304
ODR002546,14/12/2024,PRD0179,1,12742,234
ODR002546,14/12/2024,PRD0180,1,12742,234
ODR002547,14/12/2024,PRD0037,1,12632,234
ODR002547,14/12/2024,PRD0075,1,12632,234
ODR002548,15/12/2024,PRD0179,1,12743,174
ODR002549,13/12/2024,PRD0179,1,12488,35
ODR002549,13/12/2024,PRD0179,1,12488,35
ODR002549,13/12/2024,PRD0023,1,12488,35
ODR002549,13/12/2024,PRD0017,1,12488,35
ODR002549,13/12/2024,PRD0166,1,12488,35
ODR002549,13/12/2024,PRD0072,1,12488,35
ODR002550,14/12/2024,PRD0179,1,12488,35
ODR002550,14/12/2024,PRD0179,1,12488,35
ODR002550,14/12/2024,PRD0023,1,12488,35
ODR002550,14/12/2024,PRD0017,1,12488,35
ODR002550,14/12/2024,PRD0166,1,12488,35
ODR002550,14/12/2024,PRD0072,1,12488,35
ODR002551,14/12/2024,PRD0179,2,12488,35
ODR002552,14/12/2024,PRD0075,1,12313,122
ODR002553,14/12/2024,PRD0087,1,12744,174
ODR002553,14/12/2024,PRD0087,1,12744,174
ODR002553,14/12/2024,PRD0001,1,12744,174
ODR002548,15/12/2024,PRD0002,1,12743,174
ODR002548,15/12/2024,PRD0013,1,12743,174
ODR002548,15/12/2024,PRD0039,1,12743,174
ODR002554,15/12/2024,PRD0045,1,12745,298
ODR002555,15/12/2024,PRD0037,1,11861,122
ODR002556,15/12/2024,PRD0185,1,11787,234
ODR002556,15/12/2024,PRD0013,1,11787,234
ODR002557,15/12/2024,PRD0163,1,11753,35
ODR002557,15/12/2024,PRD0185,1,11753,35
ODR002558,15/12/2024,PRD0114,3,12746,174
ODR002558,15/12/2024,PRD0121,3,12746,174
ODR002558,15/12/2024,PRD0099,1,12746,174
ODR002558,15/12/2024,PRD0072,1,12746,174
ODR002558,15/12/2024,PRD0115,5,12746,174
ODR002558,15/12/2024,PRD0011,1,12746,174
ODR002558,15/12/2024,PRD0166,1,12746,174
ODR002558,15/12/2024,PRD0067,3,12746,174
ODR002559,15/12/2024,PRD0179,1,12747,280
ODR002559,15/12/2024,PRD0180,1,12747,280
ODR002559,15/12/2024,PRD0011,1,12747,280
ODR002559,15/12/2024,PRD0072,1,12747,280
ODR002559,15/12/2024,PRD0099,1,12747,280
ODR002559,15/12/2024,PRD0025,6,12747,280
ODR002559,15/12/2024,PRD0121,3,12747,280
ODR002559,15/12/2024,PRD0114,1,12747,280
ODR002557,15/12/2024,PRD0039,1,11753,35
ODR002557,15/12/2024,PRD0185,1,11753,35
ODR002557,15/12/2024,PRD0179,1,11753,35
ODR002557,15/12/2024,PRD0179,1,11753,35
ODR002557,15/12/2024,PRD0179,1,11753,35
ODR002557,15/12/2024,PRD0003,1,11753,35
ODR002557,15/12/2024,PRD0003,1,11753,35
ODR002557,15/12/2024,PRD0180,3,11753,35
ODR002557,15/12/2024,PRD0143,1,11753,35
ODR002560,15/12/2024,PRD0001,1,12748,234
ODR002561,15/12/2024,PRD0038,1,12749,296
ODR002561,15/12/2024,PRD0037,1,12749,296
ODR002561,15/12/2024,PRD0162,1,12749,296
ODR002561,15/12/2024,PRD0011,1,12749,296
ODR002561,15/12/2024,PRD0114,3,12749,296
ODR002561,15/12/2024,PRD0121,3,12749,296
ODR002561,15/12/2024,PRD0099,1,12749,296
ODR002561,15/12/2024,PRD0072,1,12749,296
ODR002561,15/12/2024,PRD0025,6,12749,296
ODR002562,15/12/2024,PRD0045,1,12628,302
ODR002563,15/12/2024,PRD0039,1,11244,35
ODR002563,15/12/2024,PRD0185,1,11244,35
ODR002563,15/12/2024,PRD0040,1,11244,35
ODR002563,15/12/2024,PRD0003,1,11244,35
ODR002563,15/12/2024,PRD0179,1,11244,35
ODR002563,15/12/2024,PRD0180,1,11244,35
ODR002564,15/12/2024,PRD0179,1,11620,35
ODR002564,15/12/2024,PRD0030,1,11620,35
ODR002564,15/12/2024,PRD0030,1,11620,35
ODR002564,15/12/2024,PRD0001,1,11620,35
ODR002564,15/12/2024,PRD0040,1,11620,35
ODR002564,15/12/2024,PRD0044,1,11620,35
ODR002564,15/12/2024,PRD0041,1,11620,35
ODR002564,15/12/2024,PRD0041,1,11620,35
ODR002564,15/12/2024,PRD0041,1,11620,35
ODR002564,15/12/2024,PRD0002,1,11620,35
ODR002564,15/12/2024,PRD0180,1,11620,35
ODR002560,15/12/2024,PRD0025,3,12748,234
ODR002565,15/12/2024,PRD0021,1,12750,234
ODR002565,15/12/2024,PRD0025,3,12750,234
ODR002565,15/12/2024,PRD0017,1,12750,234
ODR002565,15/12/2024,PRD0068,1,12750,234
ODR002566,16/12/2024,PRD0001,3,12751,298
ODR002566,16/12/2024,PRD0002,1,12751,298
ODR002567,16/12/2024,PRD0185,1,11119,234
ODR002567,16/12/2024,PRD0039,1,11119,234
ODR002568,16/12/2024,PRD0001,1,12752,228
ODR002569,17/12/2024,PRD0042,1,12590,234
ODR002569,17/12/2024,PRD0006,1,12590,234
ODR002569,17/12/2024,PRD0023,1,12590,234
ODR002569,17/12/2024,PRD0017,1,12590,234
ODR002569,17/12/2024,PRD0072,1,12590,234
ODR002569,17/12/2024,PRD0166,1,12590,234
ODR002570,08/12/2024,PRD0051,1,12679,293
ODR002571,17/12/2024,PRD0001,1,12753,304
ODR002572,17/12/2024,PRD0001,1,12754,304
ODR002573,18/12/2024,PRD0161,1,12755,296
ODR002573,18/12/2024,PRD0011,1,12755,296
ODR002573,18/12/2024,PRD0114,3,12755,296
ODR002573,18/12/2024,PRD0121,3,12755,296
ODR002573,18/12/2024,PRD0099,1,12755,296
ODR002573,18/12/2024,PRD0072,1,12755,296
ODR002574,15/12/2024,PRD0045,2,12296,296
ODR002575,15/12/2024,PRD0001,1,12756,228
ODR002576,15/12/2024,PRD0001,2,12757,293
ODR002577,08/12/2024,PRD0051,2,12679,293
ODR002573,18/12/2024,PRD0025,6,12755,296
ODR002578,18/12/2024,PRD0001,1,12758,280
ODR002579,18/12/2024,PRD0001,1,12759,292
ODR002580,19/12/2024,PRD0027,1,11776,296
ODR002581,19/12/2024,PRD0012,1,12760,280
ODR002581,19/12/2024,PRD0011,1,12760,280
ODR002581,19/12/2024,PRD0072,1,12760,280
ODR002582,19/12/2024,PRD0040,1,12187,228
ODR002582,19/12/2024,PRD0001,1,12187,228
ODR002582,19/12/2024,PRD0044,1,12187,228
ODR002582,19/12/2024,PRD0190,1,12187,228
ODR002582,19/12/2024,PRD0179,1,12187,228
ODR002582,19/12/2024,PRD0180,1,12187,228
ODR002582,19/12/2024,PRD0039,2,12187,228
ODR002582,19/12/2024,PRD0185,2,12187,228
ODR002582,19/12/2024,PRD0143,1,12187,228
ODR002583,19/12/2024,PRD0001,1,12761,298
ODR002584,19/12/2024,PRD0001,1,12762,298
ODR002585,20/12/2024,PRD0179,1,11313,234
ODR002585,20/12/2024,PRD0180,1,11313,234
ODR002585,20/12/2024,PRD0087,2,11313,234
ODR002585,20/12/2024,PRD0040,1,11313,234
ODR002586,15/12/2024,PRD0133,1,12763,302
ODR002586,15/12/2024,PRD0011,1,12763,302
ODR002586,15/12/2024,PRD0114,3,12763,302
ODR002586,15/12/2024,PRD0121,3,12763,302
ODR002586,15/12/2024,PRD0099,1,12763,302
ODR002586,15/12/2024,PRD0072,1,12763,302
ODR002586,15/12/2024,PRD0025,6,12763,302
ODR002587,16/12/2024,PRD0001,1,12764,298
ODR002588,16/12/2024,PRD0021,2,12765,298
ODR002588,16/12/2024,PRD0045,1,12765,298
ODR002588,16/12/2024,PRD0011,1,12765,298
ODR002588,16/12/2024,PRD0114,3,12765,298
ODR002588,16/12/2024,PRD0121,3,12765,298
ODR002588,16/12/2024,PRD0025,6,12765,298
ODR002588,16/12/2024,PRD0017,1,12765,298
ODR002588,16/12/2024,PRD0072,1,12765,298
ODR002589,18/12/2024,PRD0087,1,12766,304
ODR002590,18/12/2024,PRD0179,1,12767,298
ODR002590,18/12/2024,PRD0180,1,12767,298
ODR002591,18/12/2024,PRD0001,2,12768,298
ODR002592,18/12/2024,PRD0001,1,12769,298
ODR002585,20/12/2024,PRD0039,1,11313,234
ODR002585,20/12/2024,PRD0185,1,11313,234
ODR002593,20/12/2024,PRD0037,1,12618,234
ODR002593,20/12/2024,PRD0038,1,12618,234
ODR002593,20/12/2024,PRD0001,2,12618,234
ODR002577,08/12/2024,PRD0006,2,12679,293
ODR002594,19/12/2024,PRD0001,1,12770,298
ODR002593,20/12/2024,PRD0087,1,12618,234
ODR002593,20/12/2024,PRD0021,3,12618,234
ODR002593,20/12/2024,PRD0056,1,12618,234
ODR002593,20/12/2024,PRD0179,1,12618,234
ODR002593,20/12/2024,PRD0180,1,12618,234
ODR002595,20/12/2024,PRD0001,1,12262,296
ODR002596,20/12/2024,PRD0050,1,12755,293
ODR002596,20/12/2024,PRD0049,1,12755,293
ODR002596,20/12/2024,PRD0001,1,12755,293
ODR002596,20/12/2024,PRD0040,1,12755,293
ODR002596,20/12/2024,PRD0023,1,12755,293
ODR002596,20/12/2024,PRD0017,1,12755,293
ODR002596,20/12/2024,PRD0072,1,12755,293
ODR002596,20/12/2024,PRD0166,1,12755,293
ODR002597,20/12/2024,PRD0179,1,11145,293
ODR002597,20/12/2024,PRD0044,1,11145,293
ODR002597,20/12/2024,PRD0030,1,11145,293
ODR002597,20/12/2024,PRD0001,1,11145,293
ODR002597,20/12/2024,PRD0040,1,11145,293
ODR002597,20/12/2024,PRD0041,2,11145,293
ODR002597,20/12/2024,PRD0180,1,11145,293
ODR002597,20/12/2024,PRD0143,1,11145,293
ODR002598,20/12/2024,PRD0050,1,12755,293
ODR002598,20/12/2024,PRD0049,1,12755,293
ODR002599,18/12/2024,PRD0036,1,11063,35
ODR002599,18/12/2024,PRD0045,1,11063,35
ODR002598,20/12/2024,PRD0001,1,12755,293
ODR002598,20/12/2024,PRD0040,1,12755,293
ODR002598,20/12/2024,PRD0023,1,12755,293
ODR002598,20/12/2024,PRD0017,1,12755,293
ODR002598,20/12/2024,PRD0072,1,12755,293
ODR002598,20/12/2024,PRD0166,1,12755,293
ODR002600,20/12/2024,PRD0050,1,12755,293
ODR002600,20/12/2024,PRD0049,1,12755,293
ODR002600,20/12/2024,PRD0001,1,12755,293
ODR002600,20/12/2024,PRD0040,1,12755,293
ODR002600,20/12/2024,PRD0023,1,12755,293
ODR002600,20/12/2024,PRD0017,1,12755,293
ODR002600,20/12/2024,PRD0072,1,12755,293
ODR002600,20/12/2024,PRD0166,1,12755,293
ODR002600,20/12/2024,PRD0143,1,12755,293
ODR002601,20/12/2024,PRD0179,1,12297,302
ODR002601,20/12/2024,PRD0033,1,12297,302
ODR002601,20/12/2024,PRD0180,1,12297,302
ODR002602,21/12/2024,PRD0040,1,12771,300
ODR002602,21/12/2024,PRD0001,1,12771,300
ODR002602,21/12/2024,PRD0011,1,12771,300
ODR002602,21/12/2024,PRD0121,1,12771,300
ODR002602,21/12/2024,PRD0121,1,12771,300
ODR002602,21/12/2024,PRD0121,1,12771,300
ODR002595,20/12/2024,PRD0027,1,12262,296
ODR002595,20/12/2024,PRD0105,1,12262,296
ODR002595,20/12/2024,PRD0059,1,12262,296
ODR002595,20/12/2024,PRD0045,1,12262,296
ODR002603,20/12/2024,PRD0179,1,12772,234
ODR002603,20/12/2024,PRD0003,1,12772,234
ODR002603,20/12/2024,PRD0087,1,12772,234
ODR002603,20/12/2024,PRD0039,2,12772,234
ODR002603,20/12/2024,PRD0185,2,12772,234
ODR002603,20/12/2024,PRD0180,1,12772,234
ODR002604,20/12/2024,PRD0179,1,11362,122
ODR002604,20/12/2024,PRD0180,1,11362,122
ODR002605,20/12/2024,PRD0040,3,12773,298
ODR002605,20/12/2024,PRD0001,1,12773,298
ODR002605,20/12/2024,PRD0044,2,12773,298
ODR002605,20/12/2024,PRD0179,2,12773,298
ODR002605,20/12/2024,PRD0027,2,12773,298
ODR002605,20/12/2024,PRD0133,2,12773,298
ODR002605,20/12/2024,PRD0180,2,12773,298
ODR002605,20/12/2024,PRD0143,1,12773,298
ODR002606,20/12/2024,PRD0001,1,12774,298
ODR002607,20/12/2024,PRD0001,1,12775,298
ODR002608,20/12/2024,PRD0037,1,12618,234
ODR002608,20/12/2024,PRD0038,1,12618,234
ODR002608,20/12/2024,PRD0001,2,12618,234
ODR002608,20/12/2024,PRD0087,1,12618,234
ODR002608,20/12/2024,PRD0021,3,12618,234
